text,source,category,sentiment_score,word_count,char_count,has_images,has_videos,readability_score,num_shares,num_comments,political_bias,fact_check_rating,is_satirical,trust_score,source_reputation,clickbait_score,plagiarism_score,label
2683,8,0,0,870,6457,1,1,77,31739,266,2,1,1,54,5,0,51,1
2684,11,0,0,1190,1710,1,1,36,49391,241,1,1,1,51,10,0,6,0
2685,3,5,0,549,6903,0,1,74,19790,761,0,1,0,60,8,0,99,1
2686,12,5,0,1293,926,0,0,33,9600,613,2,2,0,85,6,0,98,1
2687,9,1,0,1377,7307,0,1,65,39015,533,0,0,0,62,1,0,62,1
2688,3,0,0,1279,4771,0,0,43,49329,346,1,0,1,99,4,0,91,1
2689,9,0,0,722,5455,1,1,73,39111,529,2,2,0,44,7,0,20,1
2691,3,5,0,1360,1307,1,0,38,15842,727,2,1,0,85,8,0,73,0
2692,4,5,0,1199,4936,0,0,71,47639,168,1,2,1,36,3,0,71,0
2693,3,0,0,1152,3461,0,1,59,29514,138,0,2,1,94,2,0,7,1
2694,7,5,0,1380,5436,1,1,70,18782,674,0,0,1,27,5,0,12,0
2695,5,0,0,274,3499,1,1,43,33085,991,2,2,0,25,4,0,98,1
2696,8,1,0,1315,1732,1,1,53,8546,877,2,2,1,16,7,0,44,0
2697,0,5,0,732,5013,1,1,41,25822,785,1,2,0,46,10,0,72,1
2698,1,4,0,981,1204,0,0,57,36369,674,0,0,0,86,10,0,28,0
2699,4,4,0,633,4567,0,0,35,10553,662,0,1,1,97,3,0,4,1
2700,11,2,0,593,2842,1,1,61,41223,892,1,0,0,82,4,0,69,1
2702,8,2,0,443,2357,0,0,49,43189,997,1,0,0,31,2,0,2,0
2703,9,3,0,1233,5985,1,1,53,12991,145,2,2,1,37,5,0,97,1
2704,7,5,0,532,6642,1,0,65,20418,197,0,2,0,56,4,0,76,1
2705,0,1,0,334,7849,0,0,60,44515,175,0,2,0,98,9,0,84,0
2706,6,2,0,1261,2270,1,0,50,29693,784,1,0,1,55,6,0,88,1
2707,10,4,0,753,3283,1,0,76,17541,126,2,1,0,51,4,0,99,1
2708,2,0,0,572,6880,0,1,76,18146,377,0,0,1,9,4,0,94,0
2709,9,3,0,340,3999,0,0,41,4457,193,2,0,1,25,7,0,32,0
2710,0,4,0,1188,4973,0,0,53,11102,854,1,2,0,77,1,0,59,1
2711,7,4,0,160,2262,1,0,69,39601,580,1,2,1,77,6,0,35,0
2713,10,0,0,237,1931,0,1,54,25457,193,0,2,1,53,8,0,31,1
2714,7,4,0,1226,7733,0,0,79,32202,232,2,2,0,65,2,0,3,1
2715,10,2,0,247,2052,0,1,46,29283,143,1,0,1,88,7,0,5,0
2716,11,2,0,922,1704,1,1,76,28540,577,0,0,1,93,4,0,81,1
2717,9,2,0,968,2718,0,0,62,44484,561,2,0,1,77,7,0,18,1
2718,2,5,0,1483,6853,1,0,76,14371,526,0,2,1,33,2,0,93,0
2719,1,5,0,1465,1696,1,1,34,48311,349,1,0,0,96,1,0,39,1
2720,8,4,0,987,1435,1,1,64,21289,855,0,1,1,24,3,0,84,1
2721,1,0,0,443,2373,0,1,73,35679,102,2,2,1,41,1,0,54,0
2722,2,2,0,1462,1604,1,1,59,27154,354,1,2,1,1,9,0,30,1
2724,4,3,0,116,3063,1,0,71,34961,577,1,0,1,42,6,0,43,0
2725,12,5,0,426,2424,0,0,47,13894,95,0,1,1,48,2,0,78,1
2726,11,1,0,1069,1221,1,1,60,44077,615,2,0,1,77,7,0,67,0
2727,10,1,0,752,3366,0,0,62,47291,226,2,2,1,10,6,0,2,1
2728,11,3,0,1238,5512,1,0,46,15802,418,2,1,1,88,10,0,56,1
2729,9,3,0,711,663,1,1,78,19528,482,0,0,0,22,5,0,65,0
2730,2,1,0,836,915,1,1,43,25933,787,2,2,0,20,10,0,26,0
2731,5,0,0,258,1129,1,1,31,8250,694,2,0,0,74,2,0,6,0
2732,10,0,0,1230,7854,0,1,43,13852,255,2,1,0,96,5,0,67,0
2733,8,3,0,438,2060,0,0,32,35370,554,1,0,0,91,1,0,40,1
2735,10,5,0,1486,5324,1,1,40,1965,636,2,2,1,91,3,0,2,0
2736,0,0,0,1438,565,1,0,49,43859,629,2,0,1,80,10,0,76,0
2737,7,2,0,311,735,0,0,70,11536,83,2,2,0,75,7,0,34,1
2738,1,5,0,1365,5000,1,1,65,4839,911,0,1,0,38,2,0,48,1
2739,9,2,0,1019,5453,1,0,64,43651,543,0,1,0,80,7,0,62,1
2740,3,2,0,207,6366,1,1,37,30734,125,1,1,0,89,10,0,16,1
2741,8,4,0,212,3536,0,0,47,1636,968,1,1,0,61,1,0,37,0
2742,11,3,0,1214,6715,0,1,52,44971,967,0,2,1,49,6,0,5,1
2743,12,0,0,591,1585,1,1,42,26792,639,1,2,0,72,2,0,9,0
2744,11,5,0,1018,1695,0,1,56,26635,353,2,2,1,42,5,0,47,1
2746,11,2,0,469,7586,1,1,72,13332,167,0,1,1,95,1,0,31,0
2747,4,0,0,1177,4530,1,1,36,3801,988,1,2,1,33,8,0,11,1
2748,7,0,0,1295,693,1,0,76,17527,333,0,1,0,36,1,0,74,0
2749,0,1,0,1073,4532,1,1,48,16420,199,0,1,0,58,5,0,72,0
2750,11,2,0,940,7883,0,0,44,49594,698,2,2,1,77,4,0,89,1
2751,12,2,0,1331,2355,0,1,57,39011,139,0,0,0,84,10,0,67,0
2752,5,0,0,275,2578,0,0,48,32611,205,0,1,0,95,8,0,16,0
2753,11,2,0,1322,2573,1,1,30,21496,373,0,1,0,4,3,0,57,1
2754,6,5,0,914,7763,1,1,54,6986,764,1,1,0,36,4,0,32,0
2755,8,1,0,901,6945,1,1,50,23151,197,0,1,0,24,2,0,3,1
2757,12,5,0,523,3263,0,0,63,19966,162,2,2,0,53,6,0,99,1
2758,11,5,0,1174,7431,0,1,44,20166,786,1,1,0,19,1,0,75,1
2759,0,3,0,1089,4043,1,0,35,6421,930,2,1,0,92,3,0,96,0
2760,5,1,0,401,6020,1,1,43,3905,161,2,2,1,9,5,0,19,1
2761,4,3,0,834,5118,0,1,39,40080,227,1,0,1,9,10,0,79,1
2762,0,4,0,1382,5787,1,1,33,34648,181,0,1,0,96,5,0,39,0
2763,2,2,0,1478,4323,0,0,33,38943,221,2,2,0,77,3,0,52,1
2764,0,2,0,305,6223,0,1,55,10686,537,0,1,0,77,10,0,11,1
2765,12,3,0,528,2216,0,0,63,42786,386,2,2,1,46,7,0,40,1
2766,8,5,0,1228,7798,0,0,62,41081,182,1,2,1,87,7,0,22,0
2768,3,2,0,505,4544,0,0,71,30144,810,0,0,0,90,9,0,68,1
2769,4,0,0,681,5593,1,0,64,16912,375,2,2,0,8,4,0,79,1
2770,4,2,0,546,5992,1,1,46,8457,415,1,2,0,33,8,0,55,1
2771,5,0,0,1357,5053,0,1,31,13083,385,2,2,1,84,5,0,69,0
2772,2,0,0,805,984,1,1,53,11117,721,0,1,0,61,9,0,94,0
2773,3,1,0,695,7786,1,1,63,18960,502,1,0,0,84,3,0,72,1
2774,3,4,0,1062,7759,0,0,66,37238,743,0,2,1,9,6,0,30,0
2775,12,5,0,1436,2217,1,1,78,16364,743,0,2,0,30,10,0,1,1
2776,10,2,0,738,1547,0,1,79,31560,500,1,0,1,38,2,0,32,1
2777,10,4,0,1133,3512,0,0,77,34792,314,2,0,1,56,6,0,16,0
2780,6,3,0,360,4923,1,1,40,38620,778,2,0,1,20,6,0,34,1
2781,1,5,0,445,7387,0,0,68,16418,219,2,1,0,63,10,0,57,1
2782,5,1,0,935,1436,1,0,42,27108,5,2,0,0,39,5,0,76,0
2783,5,0,0,295,2494,0,1,38,11858,668,0,0,0,2,3,0,16,0
2784,4,5,0,206,4968,0,1,77,15402,371,0,2,0,44,3,0,34,1
2785,7,1,0,1124,4387,1,0,63,21577,421,0,2,0,51,9,0,58,0
2786,11,3,0,1151,3795,0,0,42,7302,908,2,0,1,78,8,0,4,1
2787,11,3,0,992,3225,1,1,33,6613,467,2,2,0,27,5,0,72,1
2788,2,3,0,1288,6048,1,1,69,27388,365,1,0,1,65,3,0,13,0
2789,11,3,0,183,2092,1,0,71,42804,582,0,1,0,67,8,0,47,1
2791,8,3,0,1099,4080,0,0,53,6418,43,1,2,1,71,9,0,84,1
2792,3,5,0,772,7579,1,1,43,34932,816,1,1,0,45,4,0,53,0
2793,0,2,0,352,4790,0,0,75,28700,341,1,2,1,92,8,0,32,0
2794,11,2,0,484,3237,0,0,59,15188,768,0,2,0,86,4,0,82,1
2795,12,0,0,603,6190,1,0,41,169,634,0,0,1,52,7,0,37,0
2796,11,3,0,179,5808,0,0,77,35967,118,1,2,1,33,4,0,74,0
2797,3,0,0,549,930,1,1,33,3977,419,0,1,0,28,9,0,28,0
2798,7,1,0,871,7345,0,1,38,25991,766,0,0,1,50,1,0,86,0
2799,11,2,0,469,5837,1,1,67,22916,229,0,1,0,19,2,0,0,1
2800,10,4,0,1354,6888,1,0,33,32704,289,0,1,0,15,5,0,99,0
2802,4,2,0,521,6916,1,0,59,32909,978,2,0,1,10,5,0,0,0
2803,4,1,0,319,1342,0,1,65,11224,198,2,2,0,19,10,0,88,1
2804,4,0,0,568,4247,0,0,46,40383,7,0,1,0,71,1,0,39,1
2805,2,2,0,1257,3078,1,0,67,1768,684,1,0,1,36,8,0,71,1
2806,11,0,0,519,2097,0,0,56,36743,524,2,1,0,27,7,0,78,1
2807,4,4,0,1008,2296,1,1,47,27815,21,2,0,1,34,10,0,67,1
2808,8,2,0,326,3759,0,0,38,43795,94,0,2,0,5,10,0,6,0
2809,7,4,0,1035,2082,1,1,41,11875,945,2,2,1,53,1,0,89,0
2810,5,3,0,1189,7099,0,1,31,11551,563,0,0,1,87,9,0,11,0
2811,2,5,0,154,7945,0,0,56,5201,441,1,0,1,10,8,0,1,1
2813,2,4,0,667,2395,1,1,74,8963,633,1,1,0,68,7,0,35,0
2814,4,5,0,828,1554,0,0,59,33453,39,1,0,1,67,8,0,22,0
2815,2,4,0,1422,5420,0,0,49,13295,615,2,1,1,63,6,0,96,1
2816,3,0,0,213,2905,1,1,54,16230,258,1,0,0,59,1,0,41,1
2817,12,0,0,407,5822,0,0,41,1376,51,2,2,1,33,10,0,29,1
2818,12,1,0,1230,1051,1,0,59,22293,632,0,2,1,67,6,0,81,1
2819,7,1,0,1282,2948,0,1,75,27197,761,0,1,1,14,9,0,33,1
2820,2,0,0,905,6886,0,1,49,9310,291,1,2,1,4,8,0,46,1
2821,7,0,0,294,4605,0,1,41,49852,29,2,0,1,6,7,0,91,0
2822,4,5,0,371,5725,1,1,65,5847,780,2,2,1,66,9,0,45,0
2824,9,0,0,1452,2917,1,0,40,24906,562,2,2,0,28,5,0,91,1
2825,5,4,0,1132,2906,0,0,38,5214,667,2,0,0,100,2,0,59,1
2826,11,4,0,318,4151,0,1,60,31503,633,0,1,0,12,9,0,82,1
2827,11,2,0,975,7186,0,1,41,29837,607,0,0,1,28,1,0,54,1
2828,9,2,0,1162,6816,0,1,69,2317,544,2,1,1,61,3,0,18,1
2829,1,3,0,946,6839,1,1,39,49101,895,2,0,0,33,1,0,8,1
2830,11,1,0,1010,1586,1,1,61,49470,543,1,0,1,29,9,0,77,1
2831,6,5,0,377,3825,1,0,36,2258,253,0,0,1,41,10,0,11,0
2832,12,1,0,400,5511,1,1,31,15579,566,0,2,1,77,9,0,6,1
2833,3,0,0,1346,7671,0,1,76,6046,229,1,2,0,32,8,0,79,1
2835,9,0,0,265,3203,0,0,60,30757,915,2,2,0,20,8,0,96,0
2836,7,0,0,239,6166,0,0,51,6831,639,2,0,0,30,6,0,18,1
2837,7,4,0,720,6640,0,1,53,28955,279,0,2,0,59,7,0,54,1
2838,9,0,0,786,5830,0,0,71,10711,267,0,2,0,85,1,0,41,1
2839,4,2,0,1487,6079,1,1,57,13447,471,0,0,0,24,6,0,92,0
2840,2,4,0,126,2829,0,0,55,3803,650,2,1,0,49,9,0,29,0
2841,1,5,0,350,1761,0,0,59,23604,727,2,2,0,89,7,0,68,0
2842,7,1,0,537,3670,1,0,37,17992,295,1,1,1,68,5,0,29,1
2843,3,1,0,780,4121,1,0,43,26072,489,0,2,0,32,9,0,37,0
2844,7,3,0,466,3690,0,1,65,20210,825,1,1,0,52,7,0,82,0
2846,1,0,0,985,1004,0,1,36,30839,660,2,0,0,43,2,0,78,0
2847,4,1,0,334,4376,0,0,48,25628,349,2,0,1,14,6,0,35,0
2848,5,5,0,812,3111,0,0,34,30030,977,1,2,1,94,1,0,67,0
2849,12,4,0,1492,859,0,0,46,44227,80,0,1,0,79,2,0,17,1
2850,1,4,0,1060,2620,0,0,72,17913,424,0,1,1,14,3,0,48,1
2851,8,5,0,1487,3491,0,1,52,20020,73,1,1,0,70,9,0,92,0
2852,0,1,0,1422,1912,1,0,72,24325,782,1,1,1,86,1,0,62,0
2853,11,2,0,276,534,1,0,62,45587,134,1,1,1,91,1,0,49,1
2854,0,0,0,656,7234,0,1,79,19415,798,1,1,1,10,1,0,69,1
2855,0,0,0,434,3828,0,1,48,38156,679,2,2,0,98,10,0,77,0
2857,2,5,0,1120,6680,1,0,39,25673,284,0,1,0,50,6,0,15,0
2858,6,4,0,533,7742,1,1,50,13814,703,0,1,1,39,2,0,56,1
2859,12,4,0,1250,7772,1,1,43,25000,526,2,2,0,55,3,0,62,1
2860,10,4,0,575,6464,1,0,76,47715,193,0,2,1,71,8,0,49,0
2861,5,5,0,684,3352,0,0,42,29367,468,1,2,1,76,3,0,9,1
2862,4,5,0,261,733,1,1,61,6692,926,2,1,0,79,7,0,57,1
2863,4,2,0,574,2330,0,0,49,22325,600,2,0,0,81,10,0,81,0
2864,7,3,0,789,2668,1,0,54,47806,699,0,0,0,83,3,0,76,0
2865,1,3,0,1304,3872,1,0,66,2849,269,1,2,1,1,5,0,84,0
2866,12,4,0,1037,2044,1,0,32,21365,606,0,1,0,74,3,0,0,1
2868,2,5,0,968,7573,1,1,67,33579,149,0,1,1,68,10,0,87,1
2869,2,4,0,790,2444,1,0,39,40221,214,1,0,1,36,4,0,56,0
2870,2,2,0,494,590,1,1,59,26034,684,2,0,1,40,1,0,86,0
2871,9,3,0,653,6728,0,0,65,42360,167,2,1,0,98,8,0,24,0
2872,2,3,0,1241,4890,1,0,50,24928,586,1,0,0,98,4,0,32,0
2873,3,5,0,582,5362,0,0,35,40286,745,1,2,1,60,2,0,12,1
2874,2,3,0,1229,6713,0,0,50,44510,63,2,0,1,51,8,0,42,1
2875,5,4,0,459,6477,1,1,71,32690,591,0,0,1,22,10,0,24,0
2876,5,3,0,547,1564,1,1,31,39123,569,0,1,0,87,10,0,59,0
2877,7,0,0,413,7971,0,0,77,21831,66,1,1,1,30,3,0,10,0
2879,3,1,0,1452,5411,0,1,54,12290,763,2,0,0,27,4,0,85,1
2880,1,1,0,1047,1166,1,0,57,36942,821,1,1,0,12,10,0,70,0
2881,12,3,0,1116,4703,1,1,56,47689,454,2,0,0,75,8,0,32,0
2882,10,0,0,647,1641,1,0,37,8427,254,1,0,0,9,3,0,45,0
2883,1,4,0,212,4177,0,0,58,9461,403,1,1,1,59,9,0,71,0
2884,9,2,0,1180,7000,0,0,63,10152,60,2,0,0,49,8,0,4,1
2885,0,1,0,1396,5709,1,1,51,45980,929,2,0,1,93,3,0,74,1
2886,2,1,0,402,3501,0,1,79,47883,762,2,1,0,5,5,0,56,1
2887,6,3,0,1429,2535,0,0,76,49413,998,2,0,0,21,7,0,15,0
2888,12,5,0,1304,589,0,1,56,38949,894,0,0,1,66,4,0,8,0
2891,1,2,0,1223,4563,0,1,50,633,434,2,1,0,7,1,0,86,1
2892,4,3,0,690,2684,0,0,68,14068,658,1,0,1,24,8,0,1,0
2893,8,0,0,129,2900,0,0,50,28087,560,0,0,1,23,1,0,57,0
2894,3,0,0,1398,7101,0,1,77,21905,637,2,0,0,1,9,0,33,1
2895,3,2,0,103,1272,0,0,50,28252,706,1,0,1,34,7,0,88,0
2896,2,5,0,124,7270,1,1,45,20528,832,0,2,0,27,5,0,93,0
2897,9,4,0,169,2283,0,1,41,46128,153,0,1,1,43,5,0,39,1
2898,0,1,0,264,6490,1,0,42,28003,260,2,1,0,77,1,0,82,0
2899,9,5,0,548,1886,1,1,59,9601,101,2,0,0,99,6,0,35,1
2900,3,0,0,1211,1518,1,0,41,8048,496,0,0,1,40,9,0,34,0
2902,5,3,0,132,5063,0,1,34,32355,37,1,0,1,5,5,0,46,0
2903,10,2,0,385,5033,0,0,60,18618,988,0,0,1,91,6,0,63,1
2904,3,3,0,934,4847,1,1,69,5693,195,1,1,1,71,9,0,82,1
2905,8,0,0,1050,2016,1,1,38,10903,980,1,0,0,55,4,0,53,1
2906,9,4,0,736,5477,0,1,44,20693,394,2,0,0,45,4,0,81,1
2907,10,3,0,918,1397,1,0,49,39068,464,1,2,0,50,2,0,98,0
2908,7,3,0,1460,5871,0,1,58,11150,614,2,2,1,61,5,0,64,1
2909,9,5,0,1437,5588,0,1,78,2587,741,2,1,0,97,7,0,49,0
2910,11,5,0,1176,2619,0,1,52,7663,344,2,2,1,53,6,0,47,0
2911,2,3,0,344,1095,1,1,57,8097,919,1,1,0,7,6,0,14,1
2913,11,5,0,1236,2189,0,1,34,19121,733,0,0,0,83,5,0,61,1
2914,2,0,0,469,5069,0,0,43,8719,794,2,2,1,66,1,0,13,0
2915,12,2,0,1470,6148,0,1,67,2111,163,0,0,0,9,1,0,1,1
2916,3,2,0,698,5834,1,1,44,24157,230,1,0,1,16,6,0,21,1
2917,2,1,0,1439,6772,0,1,61,29844,194,2,2,0,81,2,0,96,0
2918,10,0,0,540,4365,0,1,47,16645,631,2,1,0,66,2,0,51,0
2919,7,2,0,1392,3001,1,0,58,14674,256,2,0,0,63,9,0,25,0
2920,12,3,0,1252,7052,1,0,59,39292,240,2,0,1,95,10,0,0,1
2921,5,2,0,1264,7811,1,0,50,14379,926,1,0,1,84,6,0,26,1
2922,9,5,0,668,1157,0,0,60,43047,692,2,1,0,70,5,0,66,0
2924,9,4,0,207,4194,1,0,54,10460,762,2,0,0,27,7,0,97,0
2925,7,4,0,1159,1043,1,1,50,17920,197,0,2,1,24,3,0,5,0
2926,3,3,0,801,5329,0,1,57,22883,231,2,1,1,75,6,0,15,1
2927,10,2,0,1093,2342,0,0,67,17848,541,1,0,0,0,9,0,95,1
2928,10,1,0,735,7806,1,0,64,11899,778,1,1,1,93,7,0,46,0
2929,4,3,0,132,1406,0,0,34,25305,425,2,0,1,16,3,0,83,0
2930,10,1,0,636,7809,0,0,69,42223,734,1,0,0,22,4,0,89,0
2931,9,2,0,661,1955,1,1,30,6310,891,1,1,1,56,8,0,2,1
2932,0,1,0,159,2633,1,0,63,41605,28,0,2,0,70,2,0,95,0
2933,8,5,0,799,2743,0,1,47,23868,360,2,1,0,53,5,0,3,1
2935,8,4,0,958,6752,0,1,63,25946,528,1,2,0,41,10,0,3,1
2936,1,5,0,1315,2435,1,0,47,14040,45,2,1,1,87,8,0,40,1
2937,11,5,0,1295,7098,1,0,73,47466,690,1,1,0,45,5,0,44,0
2938,7,0,0,1381,4718,0,0,60,1635,373,0,2,0,34,2,0,63,0
2939,12,2,0,1074,6370,1,0,63,31788,457,0,0,0,78,9,0,73,1
2940,8,5,0,251,6960,1,0,52,30893,88,0,1,0,100,4,0,45,1
2941,5,3,0,248,4996,0,1,67,8151,57,1,0,1,99,1,0,98,1
2942,9,4,0,501,6952,1,0,35,27716,812,2,0,0,15,1,0,12,0
2943,0,1,0,492,641,1,0,72,27546,10,1,2,1,64,10,0,57,0
2944,3,0,0,754,983,0,1,78,32599,98,1,2,1,59,2,0,48,1
2946,3,1,0,688,1819,0,0,49,10446,607,2,1,0,51,8,0,77,0
2947,10,5,0,1388,1310,1,1,45,48314,280,1,2,0,4,7,0,7,0
2948,1,4,0,1129,693,0,0,45,41117,404,0,2,0,79,5,0,25,1
2949,5,4,0,244,893,1,0,79,19485,926,2,2,1,74,3,0,63,0
2950,7,5,0,686,3343,1,0,43,28099,0,1,2,1,79,4,0,4,1
2951,9,2,0,717,3834,0,1,73,4537,114,1,2,1,57,6,0,75,0
2952,7,1,0,1189,5044,0,0,77,19466,279,0,0,0,84,1,0,86,0
2953,9,2,0,1061,2038,0,0,62,18618,695,1,0,1,84,2,0,4,1
2954,3,0,0,1175,1231,0,0,53,17378,350,2,2,1,5,4,0,52,1
2955,1,4,0,1047,7760,1,1,34,29211,251,1,1,1,3,7,0,50,1
2957,5,1,0,627,5167,1,1,72,6954,672,2,0,0,30,10,0,34,1
2958,1,0,0,1121,7688,0,0,77,18726,332,2,2,0,22,5,0,69,0
2959,3,2,0,712,7855,0,0,72,18051,588,2,1,1,39,6,0,22,0
2960,4,0,0,1372,5605,0,0,34,3477,83,0,1,0,47,3,0,37,1
2961,1,1,0,1220,5462,0,1,56,7000,976,1,2,0,22,1,0,80,1
2962,1,5,0,287,4394,0,1,53,38609,918,0,0,1,13,2,0,67,0
2963,2,4,0,618,3471,1,1,78,20594,494,1,1,1,83,7,0,90,0
2964,6,0,0,547,7637,1,0,65,183,119,0,2,1,45,4,0,23,1
2965,10,4,0,253,5358,0,0,74,2860,364,1,0,0,80,3,0,66,0
2966,0,3,0,1078,6871,1,1,46,40076,811,2,0,1,66,6,0,62,1
2968,4,4,0,1223,3277,1,0,52,9631,963,1,1,0,29,2,0,35,0
2969,6,3,0,755,2700,0,0,76,30694,380,1,2,0,7,9,0,0,1
2970,0,0,0,733,7681,1,1,30,25312,730,1,0,0,11,1,0,37,1
2971,9,3,0,823,6840,0,1,66,24562,909,0,0,1,73,9,0,28,0
2972,3,4,0,150,7103,0,1,56,49007,926,1,2,1,44,1,0,8,1
2973,3,1,0,857,3731,1,1,66,40988,218,1,2,1,67,3,0,64,1
2974,4,2,0,558,594,1,1,68,30577,84,2,2,1,62,4,0,21,0
2975,12,2,0,196,4229,1,1,43,27843,415,2,0,1,70,7,0,64,1
2976,11,4,0,281,1787,1,0,30,8342,288,2,1,1,63,3,0,80,1
2977,12,3,0,1347,3104,1,0,35,9283,384,1,1,0,42,7,0,87,1
2979,7,3,0,606,6676,1,1,50,36178,41,1,2,0,23,2,0,48,0
2980,4,3,0,498,6643,1,0,56,31099,82,0,1,0,56,4,0,75,1
2981,2,3,0,889,645,0,1,64,24745,219,1,0,0,45,2,0,97,0
2982,7,0,0,108,2338,0,0,40,11946,766,2,1,1,66,10,0,9,0
2983,3,2,0,778,6461,1,0,48,10684,316,2,2,0,90,9,0,96,1
2984,2,0,0,800,906,1,1,71,14616,508,0,0,1,19,3,0,29,0
2985,4,1,0,316,3002,1,1,66,2981,947,1,2,0,91,9,0,71,1
2986,10,1,0,471,7823,1,1,39,23575,655,0,1,1,40,10,0,51,0
2987,0,4,0,1044,7149,1,1,38,42376,860,2,2,0,81,1,0,54,0
2988,10,5,0,214,4879,1,0,31,4752,774,1,1,0,37,9,0,59,0
2990,12,0,0,151,4872,0,0,74,15020,943,2,0,0,75,10,0,13,1
2991,7,5,0,412,6799,1,1,63,3531,750,1,0,0,87,4,0,82,1
2992,7,4,0,1208,973,0,1,57,6963,422,1,0,1,61,4,0,94,0
2993,8,4,0,518,7637,0,1,33,5316,20,1,0,1,90,6,0,33,0
2994,2,2,0,356,5981,1,1,77,8078,238,2,0,0,70,10,0,88,1
2995,4,4,0,705,5642,1,0,53,15603,345,2,1,0,23,6,0,53,1
2996,7,5,0,879,7977,1,0,42,44022,994,1,0,1,72,1,0,87,0
2997,0,4,0,1041,6403,1,0,74,37432,249,1,0,1,90,8,0,2,0
2998,8,3,0,1353,6647,0,1,65,29100,590,2,1,0,71,6,0,46,0
2999,5,0,0,779,5760,0,1,48,37864,995,1,1,1,18,1,0,91,1
3002,10,5,0,377,2728,0,1,38,39673,219,2,1,0,51,5,0,63,1
3003,3,2,0,1017,4706,0,0,41,34450,297,0,0,1,66,2,0,85,1
3004,10,3,0,1204,2367,1,1,49,32470,723,1,0,0,26,4,0,24,0
3005,0,4,0,1229,6105,1,0,30,5537,395,0,2,0,74,8,0,82,1
3006,0,5,0,597,5368,0,1,34,35282,640,0,1,1,47,5,0,7,1
3007,10,1,0,334,5686,0,1,71,40256,620,1,1,0,88,3,0,61,0
3008,12,2,0,808,5939,1,1,64,41423,695,1,1,0,35,8,0,57,0
3009,10,5,0,1008,6134,1,0,66,15724,599,1,2,0,91,10,0,97,1
3010,9,2,0,696,3487,1,1,33,44282,781,2,0,0,15,8,0,95,0
3011,7,2,0,420,2033,0,0,45,34315,45,0,0,0,23,6,0,58,1
3013,7,5,0,769,6878,1,1,58,41850,302,2,0,1,37,5,0,41,0
3014,6,3,0,890,6570,1,0,48,19369,712,0,0,1,37,6,0,83,0
3015,1,1,0,161,7394,1,0,47,43448,415,0,2,0,15,8,0,0,1
3016,7,5,0,1121,6336,1,0,77,32428,219,2,0,0,48,8,0,52,1
3017,5,0,0,579,2988,1,0,56,36969,977,2,0,0,72,7,0,6,1
3018,12,2,0,1412,2864,0,1,53,25650,277,1,2,1,65,4,0,39,1
3019,11,3,0,1217,5403,0,0,77,49215,265,0,0,1,71,4,0,16,0
3020,2,5,0,357,2205,0,0,31,19737,248,2,1,1,57,1,0,65,1
3021,9,0,0,547,7168,1,0,49,42915,788,2,2,1,4,6,0,37,1
3022,0,5,0,294,5702,0,1,77,26764,521,1,2,1,15,8,0,15,1
3024,7,3,0,138,1112,0,0,77,16200,2,1,0,1,35,2,0,93,1
3025,6,3,0,1341,7485,1,1,32,30829,64,2,2,0,70,10,0,53,1
3026,3,0,0,147,1477,1,1,46,44891,923,2,2,1,32,3,0,11,1
3027,9,3,0,745,3409,1,1,61,37477,57,0,0,1,40,5,0,84,1
3028,5,4,0,1369,3071,1,1,50,13383,712,2,1,0,28,6,0,66,1
3029,7,4,0,1193,1162,1,1,38,7215,236,1,0,1,69,5,0,78,0
3030,9,0,0,702,2632,0,0,47,29478,941,2,2,1,33,3,0,19,0
3031,0,1,0,446,2994,0,0,64,28020,835,2,2,0,41,6,0,45,0
3032,11,2,1,1353,2301,1,0,49,5474,813,1,1,1,29,4,0,76,1
3033,4,2,0,889,4948,1,0,69,24563,419,1,0,1,57,2,0,41,1
3035,12,2,0,868,7627,1,1,51,1473,653,2,0,1,91,4,0,36,0
3036,2,4,0,1470,1786,1,0,62,9017,380,2,2,0,46,8,0,4,1
3037,1,2,0,1270,1535,0,1,34,5704,642,2,1,0,53,3,0,43,1
3038,3,1,0,1346,7940,0,0,77,30767,491,0,0,1,6,8,0,14,0
3039,2,5,0,1199,4217,0,1,36,37894,263,0,1,1,94,6,0,46,1
3040,7,2,0,512,572,1,0,33,17851,911,2,2,1,20,9,0,92,0
3041,9,4,0,839,520,0,1,54,15551,852,0,1,1,5,8,0,50,1
3042,6,4,0,883,3279,1,1,53,18366,135,1,0,0,86,6,0,81,0
3043,11,2,0,910,3591,0,1,53,41370,362,2,2,0,18,1,0,47,1
3044,10,5,0,614,5955,0,0,68,46935,516,1,0,1,51,7,0,10,1
3046,2,4,0,338,6901,0,0,46,48917,562,1,2,0,81,8,0,33,0
3047,3,5,0,1054,5166,1,0,48,25180,947,1,0,1,72,8,0,35,1
3048,1,1,0,641,6626,1,0,58,37570,402,0,2,1,65,6,0,56,1
3049,11,2,0,1059,1302,1,1,44,31160,302,0,1,0,86,8,0,85,1
3050,12,2,0,979,3772,0,0,39,24723,229,1,1,1,0,8,0,47,0
3051,5,0,0,1408,7269,1,0,76,40188,532,1,1,1,48,4,0,54,0
3052,0,2,0,1249,7590,1,1,31,445,992,0,0,0,20,6,0,86,1
3053,6,5,0,1119,839,0,1,40,47590,41,2,1,1,46,8,0,69,1
3054,11,1,0,1015,6621,1,0,41,33161,569,0,1,0,65,3,0,17,0
